type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,046918,中纖凱基15購01,TW21Z0469183,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046919,鴻海凱基15購01,TW21Z0469191,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046920,友達凱基15購04,TW21Z0469209,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046921,長榮航凱基15購01,TW21Z0469217,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046922,晶華凱基18購01,TW21Z0469225,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046923,農林凱基15購01,TW21Z0469233,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046924,潤泰全凱基13購06,TW21Z0469241,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046925,晶豪科凱基13購04,TW21Z0469258,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046926,大立光凱基19購01,TW21Z0469266,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046927,訊芯凱基18購01,TW21Z0469274,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046928,臺股指凱基16購10,TW21Z0469282,2021/10/01,上市,,RWICCE
上市認購(售)權證,046929,中鋼元富13購06,TW21Z0469290,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046930,中鋼元富15購03,TW21Z0469308,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046931,鴻準元富19購01,TW21Z0469316,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046932,揚明光元富15購02,TW21Z0469324,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046933,康普元富16購02,TW21Z0469332,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046934,台塑康和13購01,TW21Z0469340,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046935,國喬康和13購01,TW21Z0469357,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046936,裕隆康和13購01,TW21Z0469365,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046937,新唐康和13購01,TW21Z0469373,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046938,A50正2元大13購06,TW21Z0469381,2021/10/01,上市,,RWBCCA
上市認購(售)權證,046939,台塑元大15購01,TW21Z0469399,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046940,台聚元大15購03,TW21Z0469407,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046941,台聚元大18購01,TW21Z0469415,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046942,華夏元大13購02,TW21Z0469423,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046943,華夏元大13購03,TW21Z0469431,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046944,台達化元大15購01,TW21Z0469449,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046945,國喬元大13購04,TW21Z0469456,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046946,聯成元大13購02,TW21Z0469464,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046947,中石化元大18購01,TW21Z0469472,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046948,東鋼元大13購06,TW21Z0469480,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046949,裕隆元大13購03,TW21Z0469498,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046950,聯電元大13購50,TW21Z0469506,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046951,聯電元大18購03,TW21Z0469514,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046952,台積電元大13購46,TW21Z0469522,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046953,台積電元大13購47,TW21Z0469530,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046954,鴻準元大15購02,TW21Z0469548,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046955,台光電元大13購07,TW21Z0469555,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046956,台光電元大15購01,TW21Z0469563,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046957,可成元大15購01,TW21Z0469571,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046958,台驊控元大13購05,TW21Z0469589,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046959,潤泰全元大13購06,TW21Z0469597,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046960,潤泰全元大15購05,TW21Z0469605,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046961,潤泰全元大18購01,TW21Z0469613,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046962,大立光元大13購18,TW21Z0469621,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046963,大立光元大18購01,TW21Z0469639,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046964,欣興元大18購01,TW21Z0469647,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046965,玉晶光元大13購11,TW21Z0469654,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046966,玉晶光元大15購03,TW21Z0469662,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046967,玉晶光元大18購01,TW21Z0469670,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046968,創意元大13購06,TW21Z0469688,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046969,揚明光元大13購07,TW21Z0469696,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046970,華擎元大13購02,TW21Z0469704,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046971,晶相光元大13購04,TW21Z0469712,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046972,晶相光元大13購05,TW21Z0469720,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046973,聯茂元大13購06,TW21Z0469738,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046974,潤泰新元大13購07,TW21Z0469746,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046975,台聚國票15購01,TW21Z0469753,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046976,中鋼國票15購01,TW21Z0469761,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046977,裕隆國票15購01,TW21Z0469779,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046978,佳世達國票15購01,TW21Z0469787,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046979,聯發科國票13購07,TW21Z0469795,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046980,聯發科國票13購08,TW21Z0469803,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046981,聯發科國票15購01,TW21Z0469811,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046982,聯發科國票15購02,TW21Z0469829,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046983,聯發科國票15購03,TW21Z0469837,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046984,聯發科國票15購04,TW21Z0469845,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046985,聯發科國票16購01,TW21Z0469852,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046986,奇鋐國票15購01,TW21Z0469860,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046987,欣興國票15購01,TW21Z0469878,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046988,群創國票13購06,TW21Z0469886,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046989,群創國票13購07,TW21Z0469894,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046990,群創國票15購01,TW21Z0469902,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046991,群創國票15購02,TW21Z0469910,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046992,群創國票15購03,TW21Z0469928,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046993,群創國票15購04,TW21Z0469936,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046994,群創國票16購01,TW21Z0469944,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046995,健策國票15購01,TW21Z0469951,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046996,台郡國票15購01,TW21Z0469969,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046997,道瓊銀富邦15購01,TW21Z0469977,2021/10/01,上市,,RWBCCA
上市認購(售)權證,046998,榮成富邦15購01,TW21Z0469985,2021/10/01,上市,,RWSCCA
上市認購(售)權證,046999,群創富邦15購03,TW21Z0469993,2021/10/01,上市,,RWSCCA
上市認購(售)權證,047000,偉詮電國泰16購01,TW21Z0470009,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047001,偉詮電國泰16購02,TW21Z0470017,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047002,大立光國泰16購01,TW21Z0470025,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047003,大立光國泰16購02,TW21Z0470033,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047004,大立光國泰16購03,TW21Z0470041,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047005,國喬兆豐14購02,TW21Z0470058,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047006,台塑中信15購01,TW21Z0470066,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047007,華夏中信14購01,TW21Z0470074,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047008,聯成中信14購01,TW21Z0470082,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047009,台肥中信14購01,TW21Z0470090,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047010,鴻海中信16購02,TW21Z0470108,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047011,鴻海中信18購03,TW21Z0470116,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047012,台積電中信14購02,TW21Z0470124,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047013,台積電中信16購06,TW21Z0470132,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047014,台積電中信18購02,TW21Z0470140,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047015,大銀中信14購01,TW21Z0470157,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047016,華夏統一15購01,TW21Z0470165,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047017,國巨統一16購01,TW21Z0470173,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047018,大立光統一14購01,TW21Z0470181,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047019,聯茂統一15購02,TW21Z0470199,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047020,中鋼台新14購01,TW21Z0470207,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047021,台積電台新14購01,TW21Z0470215,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047022,聯發科台新14購01,TW21Z0470223,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047023,萬海第一1A購01,TW21Z0470231,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047024,泰山永豐14購01,TW21Z0470249,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047025,華夏永豐14購01,TW21Z0470256,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047026,台苯永豐14購01,TW21Z0470264,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047027,力麗永豐14購01,TW21Z0470272,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047028,中興電永豐14購01,TW21Z0470280,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047029,信錦永豐14購01,TW21Z0470298,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047030,台肥永豐14購01,TW21Z0470306,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047031,豐興永豐15購01,TW21Z0470314,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047032,大成鋼永豐14購01,TW21Z0470322,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047033,海光永豐14購01,TW21Z0470330,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047034,聯電永豐14購01,TW21Z0470348,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047035,建準永豐14購01,TW21Z0470355,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047036,創見永豐14購01,TW21Z0470363,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047037,國揚永豐14購01,TW21Z0470371,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047038,皇翔永豐14購01,TW21Z0470389,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047039,高鐵永豐14購01,TW21Z0470397,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047040,漢翔永豐14購01,TW21Z0470405,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047041,大立光永豐14購01,TW21Z0470413,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047042,德律永豐14購01,TW21Z0470421,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047043,健鼎永豐14購01,TW21Z0470439,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047044,玉晶光永豐14購01,TW21Z0470447,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047045,健策永豐14購01,TW21Z0470454,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047046,乙盛永豐15購01,TW21Z0470462,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047047,中磊永豐14購01,TW21Z0470470,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047048,訊芯永豐14購01,TW21Z0470488,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047049,惠特永豐14購01,TW21Z0470496,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047050,台灣5G群益14購01,TW21Z0470504,2021/10/04,上市,,RWBCCA
上市認購(售)權證,047051,卜蜂群益16購01,TW21Z0470512,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047052,台聚群益14購01,TW21Z0470520,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047053,台化群益16購01,TW21Z0470538,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047054,南紡群益14購01,TW21Z0470546,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047055,永冠群益16購01,TW21Z0470553,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047056,台肥群益16購01,TW21Z0470561,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047057,裕隆群益14購01,TW21Z0470579,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047058,聯電群益14購15,TW21Z0470587,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047059,台積電群益14購04,TW21Z0470595,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047060,台積電群益14購05,TW21Z0470603,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047061,英業達群益14購01,TW21Z0470611,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047062,微星群益15購02,TW21Z0470629,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047063,台光電群益14購01,TW21Z0470637,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047064,可成群益15購01,TW21Z0470645,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047065,強茂群益15購01,TW21Z0470652,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047066,國產群益17購01,TW21Z0470660,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047067,長榮航群益15購02,TW21Z0470678,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047068,晶華群益16購01,TW21Z0470686,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047069,晶豪科群益14購03,TW21Z0470694,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047070,晶豪科群益14購04,TW21Z0470702,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047071,欣興群益14購03,TW21Z0470710,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047072,玉晶光群益15購03,TW21Z0470728,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047073,健策群益14購01,TW21Z0470736,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047074,康普群益15購01,TW21Z0470744,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047075,GIS群益14購01,TW21Z0470751,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047076,緯穎群益15購01,TW21Z0470769,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047077,緯穎群益16購01,TW21Z0470777,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047078,緯穎群益17購01,TW21Z0470785,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047079,復盛群益16購01,TW21Z0470793,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047080,惠特群益14購02,TW21Z0470801,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047081,致新群益14購02,TW21Z0470819,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047082,嘉泥凱基16購01,TW21Z0470827,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047083,環泥凱基16購01,TW21Z0470835,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047084,味全凱基16購01,TW21Z0470843,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047085,卜蜂凱基16購01,TW21Z0470850,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047086,中石化凱基18購01,TW21Z0470868,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047087,台化凱基18購01,TW21Z0470876,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047088,南紡凱基14購01,TW21Z0470884,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047089,力麗凱基14購01,TW21Z0470892,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047090,南僑凱基16購01,TW21Z0470900,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047091,台肥凱基16購01,TW21Z0470918,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047092,裕隆凱基15購02,TW21Z0470926,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047093,聯電凱基18購02,TW21Z0470934,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047094,鴻準凱基14購02,TW21Z0470942,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047095,聯發科凱基16購01,TW21Z0470959,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047096,國揚凱基16購01,TW21Z0470967,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047097,萬海凱基14購04,TW21Z0470975,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047098,美食凱基14購01,TW21Z0470983,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047099,大立光凱基16購04,TW21Z0470991,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047100,大立光凱基18購01,TW21Z0471007,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047101,奇鋐凱基18購01,TW21Z0471015,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047102,明泰凱基18購01,TW21Z0471023,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047103,玉晶光凱基18購01,TW21Z0471031,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047104,華擎凱基15購01,TW21Z0471049,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047105,泰鼎凱基14購04,TW21Z0471056,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047106,臺股指凱基14購10,TW21Z0471064,2021/10/04,上市,,RWICCE
上市認購(售)權證,047107,臺股指凱基14購11,TW21Z0471072,2021/10/04,上市,,RWICCE
上市認購(售)權證,047108,台塑元大16購01,TW21Z0471080,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047109,台聚元大14購03,TW21Z0471098,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047110,國喬元大14購01,TW21Z0471106,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047111,聯成元大14購02,TW21Z0471114,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047112,恆大元大18購01,TW21Z0471122,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047113,亞德客元大16購01,TW21Z0471130,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047114,台肥元大17購01,TW21Z0471148,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047115,台肥元大18購01,TW21Z0471155,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047116,寶齡元大18購01,TW21Z0471163,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047117,豐興元大18購01,TW21Z0471171,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047118,海光元大18購01,TW21Z0471189,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047119,鴻海元大14購06,TW21Z0471197,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047120,鴻海元大14購07,TW21Z0471205,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047121,台積電元大14購12,TW21Z0471213,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047122,台積電元大14購13,TW21Z0471221,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047123,鴻準元大14購02,TW21Z0471239,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047124,矽統元大14購03,TW21Z0471247,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047125,凌陽元大14購02,TW21Z0471254,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047126,聯發科元大15購07,TW21Z0471262,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047127,國產元大18購01,TW21Z0471270,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047128,富邦金元大14購02,TW21Z0471288,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047129,國泰金元大15購03,TW21Z0471296,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047130,晶豪科元大14購02,TW21Z0471304,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047131,奇鋐元大14購01,TW21Z0471312,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047132,玉晶光元大14購06,TW21Z0471320,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047133,玉晶光元大16購01,TW21Z0471338,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047134,新唐元大18購01,TW21Z0471346,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047135,天鈺元大14購05,TW21Z0471353,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047136,瑞祺元大18購01,TW21Z0471361,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047137,T50反1元富17購01,TW21Z0471379,2021/10/04,上市,,RWBCCA
上市認購(售)權證,047138,卜蜂元富16購01,TW21Z0471387,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047139,華夏元富14購02,TW21Z0471395,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047140,國喬元富15購01,TW21Z0471403,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047141,聯成元富14購01,TW21Z0471411,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047142,力鵬元富17購01,TW21Z0471429,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047143,岱宇元富16購01,TW21Z0471437,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047144,中纖元富14購01,TW21Z0471445,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047145,永豐餘元富14購01,TW21Z0471452,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047146,上銀元富17購01,TW21Z0471460,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047147,裕隆元富15購01,TW21Z0471478,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047148,鴻海元富17購01,TW21Z0471486,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047149,國巨元富17購01,TW21Z0471494,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047150,台積電元富17購02,TW21Z0471502,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047151,智邦元富15購01,TW21Z0471510,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047152,裕民元富17購01,TW21Z0471528,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047153,宅配通元富14購01,TW21Z0471536,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047154,宅配通元富15購01,TW21Z0471544,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047155,大立光元富14購03,TW21Z0471551,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047156,健鼎元富17購01,TW21Z0471569,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047157,玉晶光元富17購01,TW21Z0471577,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047158,創意元富17購01,TW21Z0471585,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047159,揚明光元富16購01,TW21Z0471593,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047160,台勝科元富14購02,TW21Z0471601,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047161,茂林元富17購01,TW21Z0471619,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047162,緯穎元富14購01,TW21Z0471627,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047163,緯穎元富17購01,TW21Z0471635,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047164,台肥康和14購01,TW21Z0471643,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047165,長榮航康和14購01,TW21Z0471650,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047166,長榮航康和14購02,TW21Z0471668,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047167,華夏麥證15購01,TW21Z0471676,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047168,台化麥證14購01,TW21Z0471684,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047169,台積電麥證14購04,TW21Z0471692,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047170,台積電麥證19購01,TW21Z0471700,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047171,宅配通麥證14購01,TW21Z0471718,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047172,大立光麥證15購02,TW21Z0471726,2021/10/04,上市,,RWSCCE
上市認購(售)權證,047173,臺股指麥證16購02,TW21Z0471734,2021/10/04,上市,,RWICCE
上市認購(售)權證,047174,滬深2X國票15購01,TW21Z0471742,2021/10/04,上市,,RWBCCA
上市認購(售)權證,047175,國喬國票15購01,TW21Z0471759,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047176,台肥國票15購01,TW21Z0471767,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047177,國巨國票15購01,TW21Z0471775,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047178,國巨國票16購01,TW21Z0471783,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047179,國巨國票16購02,TW21Z0471791,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047180,國巨國票17購01,TW21Z0471809,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047181,友達國票14購03,TW21Z0471817,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047182,友達國票15購01,TW21Z0471825,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047183,友達國票15購02,TW21Z0471833,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047184,友達國票15購03,TW21Z0471841,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047185,友達國票16購01,TW21Z0471858,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047186,友達國票16購02,TW21Z0471866,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047187,裕民國票15購01,TW21Z0471874,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047188,大立光國票15購01,TW21Z0471882,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047189,聯詠國票14購06,TW21Z0471890,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047190,聯詠國票15購02,TW21Z0471908,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047191,聯詠國票15購03,TW21Z0471916,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047192,玉晶光國票15購01,TW21Z0471924,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047193,華擎國票15購01,TW21Z0471932,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047194,日月光國票16購01,TW21Z0471940,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047195,界霖國票15購01,TW21Z0471957,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047196,元石油富邦15購01,TW21Z0471965,2021/10/04,上市,,RWBCCA
上市認購(售)權證,047197,中興電富邦15購01,TW21Z0471973,2021/10/04,上市,,RWSCCA
上市認購(售)權證,047198,裕隆富邦15購01,TW21Z0471981,2021/10/04,上市,,RWSCCA
